timestamp,BTC: Circulating Supply,timestamp,BTC: Difficulty,timestamp,Difficulty Regression Model,timestamp,BTC: Price,timestamp,Difficulty Multiple (Difficulty Price > Spot Price),timestamp,Difficulty Multiple (Difficulty Price < Spot Price),timestamp,---
2009-01-03 00:00:00,50,2009-01-03 00:00:00,4294967296,2009-01-03 00:00:00,569.0510198054794,,,,,,,2009-01-03 00:00:00,8
2009-01-04 00:00:00,50,2009-01-04 00:00:00,4294967296,2009-01-04 00:00:00,569.0510198054794,,,,,,,2009-01-04 00:00:00,8
2009-01-05 00:00:00,50,2009-01-05 00:00:00,4294967296,2009-01-05 00:00:00,569.0510198054794,,,,,,,2009-01-05 00:00:00,8
2009-01-06 00:00:00,50,2009-01-06 00:00:00,4294967296,2009-01-06 00:00:00,569.0510198054794,,,,,,,2009-01-06 00:00:00,8
2009-01-07 00:00:00,50,2009-01-07 00:00:00,4294967296,2009-01-07 00:00:00,569.0510198054794,,,,,,,2009-01-07 00:00:00,8
2009-01-08 00:00:00,50,2009-01-08 00:00:00,4294967296,2009-01-08 00:00:00,569.0510198054794,,,,,,,2009-01-08 00:00:00,8
2009-01-09 00:00:00,750,2009-01-09 00:00:00,4294967296,2009-01-09 00:00:00,37.93673465369863,,,,,,,2009-01-09 00:00:00,8
2009-01-10 00:00:00,3800,2009-01-10 00:00:00,4294967296,2009-01-10 00:00:00,7.48751341849315,,,,,,,2009-01-10 00:00:00,8
2009-01-11 00:00:00,8450,2009-01-11 00:00:00,4294967296,2009-01-11 00:00:00,3.367165797665559,,,,,,,2009-01-11 00:00:00,8
2009-01-12 00:00:00,13150,2009-01-12 00:00:00,4294967296,2009-01-12 00:00:00,2.163692090515131,,,,,,,2009-01-12 00:00:00,8
2009-01-13 00:00:00,19300,2009-01-13 00:00:00,4294967296,2009-01-13 00:00:00,1.4742254399105685,,,,,,,2009-01-13 00:00:00,8
2009-01-14 00:00:00,25750,2009-01-14 00:00:00,4294967296,2009-01-14 00:00:00,1.104953436515494,,,,,,,2009-01-14 00:00:00,8
2009-01-15 00:00:00,32050,2009-01-15 00:00:00,4294967296,2009-01-15 00:00:00,0.887755101100592,,,,,,,2009-01-15 00:00:00,8
2009-01-16 00:00:00,37450,2009-01-16 00:00:00,4294967296,2009-01-16 00:00:00,0.7597476899939646,,,,,,,2009-01-16 00:00:00,8
2009-01-17 00:00:00,42900,2009-01-17 00:00:00,4294967296,2009-01-17 00:00:00,0.6632296268129131,,,,,,,2009-01-17 00:00:00,8
2009-01-18 00:00:00,48250,2009-01-18 00:00:00,4294967296,2009-01-18 00:00:00,0.5896901759642275,,,,,,,2009-01-18 00:00:00,8
2009-01-19 00:00:00,54000,2009-01-19 00:00:00,4294967296,2009-01-19 00:00:00,0.526899092412481,,,,,,,2009-01-19 00:00:00,8
2009-01-20 00:00:00,59700,2009-01-20 00:00:00,4294967296,2009-01-20 00:00:00,0.4765921438906863,,,,,,,2009-01-20 00:00:00,8
2009-01-21 00:00:00,64800,2009-01-21 00:00:00,4294967296,2009-01-21 00:00:00,0.4390825770104008,,,,,,,2009-01-21 00:00:00,8
2009-01-22 00:00:00,69350,2009-01-22 00:00:00,4294967296,2009-01-22 00:00:00,0.41027470786263837,,,,,,,2009-01-22 00:00:00,8
2009-01-23 00:00:00,73550,2009-01-23 00:00:00,4294967296,2009-01-23 00:00:00,0.38684637648231096,,,,,,,2009-01-23 00:00:00,8
2009-01-24 00:00:00,83600,2009-01-24 00:00:00,4294967296,2009-01-24 00:00:00,0.34034151902241594,,,,,,,2009-01-24 00:00:00,8
2009-01-25 00:00:00,93150,2009-01-25 00:00:00,4294967296,2009-01-25 00:00:00,0.30544874922462667,,,,,,,2009-01-25 00:00:00,8
2009-01-26 00:00:00,97950,2009-01-26 00:00:00,4294967296,2009-01-26 00:00:00,0.29048035722587007,,,,,,,2009-01-26 00:00:00,8
2009-01-27 00:00:00,102800,2009-01-27 00:00:00,4294967296,2009-01-27 00:00:00,0.276775787843132,,,,,,,2009-01-27 00:00:00,8
2009-01-28 00:00:00,108400,2009-01-28 00:00:00,4294967296,2009-01-28 00:00:00,0.262477407659354,,,,,,,2009-01-28 00:00:00,8
2009-01-29 00:00:00,114450,2009-01-29 00:00:00,4294967296,2009-01-29 00:00:00,0.24860245513563978,,,,,,,2009-01-29 00:00:00,8
2009-01-30 00:00:00,120300,2009-01-30 00:00:00,4294967296,2009-01-30 00:00:00,0.23651330831482936,,,,,,,2009-01-30 00:00:00,8
2009-01-31 00:00:00,127200,2009-01-31 00:00:00,4294967296,2009-01-31 00:00:00,0.22368357696756266,,,,,,,2009-01-31 00:00:00,8
2009-02-01 00:00:00,132850,2009-02-01 00:00:00,4294967296,2009-02-01 00:00:00,0.21417050049133587,,,,,,,2009-02-01 00:00:00,8
2009-02-02 00:00:00,139250,2009-02-02 00:00:00,4294967296,2009-02-02 00:00:00,0.20432711662674308,,,,,,,2009-02-02 00:00:00,8
2009-02-03 00:00:00,146200,2009-02-03 00:00:00,4294967296,2009-02-03 00:00:00,0.19461389186233907,,,,,,,2009-02-03 00:00:00,8
2009-02-04 00:00:00,152150,2009-02-04 00:00:00,4294967296,2009-02-04 00:00:00,0.18700329273923083,,,,,,,2009-02-04 00:00:00,8
2009-02-05 00:00:00,158450,2009-02-05 00:00:00,4294967296,2009-02-05 00:00:00,0.1795680087742125,,,,,,,2009-02-05 00:00:00,8
2009-02-06 00:00:00,164550,2009-02-06 00:00:00,4294967296,2009-02-06 00:00:00,0.17291127918732282,,,,,,,2009-02-06 00:00:00,8
2009-02-07 00:00:00,171000,2009-02-07 00:00:00,4294967296,2009-02-07 00:00:00,0.16638918707762557,,,,,,,2009-02-07 00:00:00,8
2009-02-08 00:00:00,177600,2009-02-08 00:00:00,4294967296,2009-02-08 00:00:00,0.16020580512541652,,,,,,,2009-02-08 00:00:00,8
2009-02-09 00:00:00,184300,2009-02-09 00:00:00,4294967296,2009-02-09 00:00:00,0.15438171996893094,,,,,,,2009-02-09 00:00:00,8
2009-02-10 00:00:00,190300,2009-02-10 00:00:00,4294967296,2009-02-10 00:00:00,0.14951419332776653,,,,,,,2009-02-10 00:00:00,8
2009-02-11 00:00:00,196950,2009-02-11 00:00:00,4294967296,2009-02-11 00:00:00,0.14446585930578304,,,,,,,2009-02-11 00:00:00,8
2009-02-12 00:00:00,202900,2009-02-12 00:00:00,4294967296,2009-02-12 00:00:00,0.14022942824186285,,,,,,,2009-02-12 00:00:00,8
2009-02-13 00:00:00,209100,2009-02-13 00:00:00,4294967296,2009-02-13 00:00:00,0.1360715016273265,,,,,,,2009-02-13 00:00:00,8
2009-02-14 00:00:00,215900,2009-02-14 00:00:00,4294967296,2009-02-14 00:00:00,0.13178578504063906,,,,,,,2009-02-14 00:00:00,8
2009-02-15 00:00:00,222300,2009-02-15 00:00:00,4294967296,2009-02-15 00:00:00,0.1279916823674043,,,,,,,2009-02-15 00:00:00,8
2009-02-16 00:00:00,228400,2009-02-16 00:00:00,4294967296,2009-02-16 00:00:00,0.12457334058788955,,,,,,,2009-02-16 00:00:00,8
2009-02-17 00:00:00,234250,2009-02-17 00:00:00,4294967296,2009-02-17 00:00:00,0.12146233080159646,,,,,,,2009-02-17 00:00:00,8
2009-02-18 00:00:00,240150,2009-02-18 00:00:00,4294967296,2009-02-18 00:00:00,0.1184782468885029,,,,,,,2009-02-18 00:00:00,8
2009-02-19 00:00:00,246350,2009-02-19 00:00:00,4294967296,2009-02-19 00:00:00,0.11549645216267089,,,,,,,2009-02-19 00:00:00,8
2009-02-20 00:00:00,252450,2009-02-20 00:00:00,4294967296,2009-02-20 00:00:00,0.11270568821657347,,,,,,,2009-02-20 00:00:00,8
2009-02-21 00:00:00,258150,2009-02-21 00:00:00,4294967296,2009-02-21 00:00:00,0.1102171256644353,,,,,,,2009-02-21 00:00:00,8
2009-02-22 00:00:00,264200,2009-02-22 00:00:00,4294967296,2009-02-22 00:00:00,0.10769322857787272,,,,,,,2009-02-22 00:00:00,8
2009-02-23 00:00:00,269600,2009-02-23 00:00:00,4294967296,2009-02-23 00:00:00,0.10553616836155034,,,,,,,2009-02-23 00:00:00,8
2009-02-24 00:00:00,274900,2009-02-24 00:00:00,4294967296,2009-02-24 00:00:00,0.10350145867687877,,,,,,,2009-02-24 00:00:00,8
2009-02-25 00:00:00,280150,2009-02-25 00:00:00,4294967296,2009-02-25 00:00:00,0.10156184540522567,,,,,,,2009-02-25 00:00:00,8
2009-02-26 00:00:00,285500,2009-02-26 00:00:00,4294967296,2009-02-26 00:00:00,0.09965867247031164,,,,,,,2009-02-26 00:00:00,8
2009-02-27 00:00:00,291250,2009-02-27 00:00:00,4294967296,2009-02-27 00:00:00,0.09769116219836557,,,,,,,2009-02-27 00:00:00,8
2009-02-28 00:00:00,296200,2009-02-28 00:00:00,4294967296,2009-02-28 00:00:00,0.09605857863022949,,,,,,,2009-02-28 00:00:00,8
2009-03-01 00:00:00,301450,2009-03-01 00:00:00,4294967296,2009-03-01 00:00:00,0.0943856393772565,,,,,,,2009-03-01 00:00:00,8
2009-03-02 00:00:00,306850,2009-03-02 00:00:00,4294967296,2009-03-02 00:00:00,0.09272462437762416,,,,,,,2009-03-02 00:00:00,8
2009-03-03 00:00:00,312100,2009-03-03 00:00:00,4294967296,2009-03-03 00:00:00,0.09116485418222997,,,,,,,2009-03-03 00:00:00,8
2009-03-04 00:00:00,317300,2009-03-04 00:00:00,4294967296,2009-03-04 00:00:00,0.08967081938315151,,,,,,,2009-03-04 00:00:00,8
2009-03-05 00:00:00,322900,2009-03-05 00:00:00,4294967296,2009-03-05 00:00:00,0.0881156735530318,,,,,,,2009-03-05 00:00:00,8
2009-03-06 00:00:00,328750,2009-03-06 00:00:00,4294967296,2009-03-06 00:00:00,0.08654768362060523,,,,,,,2009-03-06 00:00:00,8
2009-03-07 00:00:00,334200,2009-03-07 00:00:00,4294967296,2009-03-07 00:00:00,0.08513629859447627,,,,,,,2009-03-07 00:00:00,8
2009-03-08 00:00:00,339950,2009-03-08 00:00:00,4294967296,2009-03-08 00:00:00,0.0836962817775378,,,,,,,2009-03-08 00:00:00,8
2009-03-09 00:00:00,345350,2009-03-09 00:00:00,4294967296,2009-03-09 00:00:00,0.08238758068705364,,,,,,,2009-03-09 00:00:00,8
2009-03-10 00:00:00,350700,2009-03-10 00:00:00,4294967296,2009-03-10 00:00:00,0.08113074134666089,,,,,,,2009-03-10 00:00:00,8
2009-03-11 00:00:00,356400,2009-03-11 00:00:00,4294967296,2009-03-11 00:00:00,0.07983319582007288,,,,,,,2009-03-11 00:00:00,8
2009-03-12 00:00:00,362300,2009-03-12 00:00:00,4294967296,2009-03-12 00:00:00,0.07853312445562785,,,,,,,2009-03-12 00:00:00,8
2009-03-13 00:00:00,367950,2009-03-13 00:00:00,4294967296,2009-03-13 00:00:00,0.07732722106338898,,,,,,,2009-03-13 00:00:00,8
2009-03-14 00:00:00,373450,2009-03-14 00:00:00,4294967296,2009-03-14 00:00:00,0.07618838128336852,,,,,,,2009-03-14 00:00:00,8
2009-03-15 00:00:00,379600,2009-03-15 00:00:00,4294967296,2009-03-15 00:00:00,0.07495403316721279,,,,,,,2009-03-15 00:00:00,8
2009-03-16 00:00:00,385650,2009-03-16 00:00:00,4294967296,2009-03-16 00:00:00,0.07377816929929722,,,,,,,2009-03-16 00:00:00,8
2009-03-17 00:00:00,391350,2009-03-17 00:00:00,4294967296,2009-03-17 00:00:00,0.07270359266711121,,,,,,,2009-03-17 00:00:00,8
2009-03-18 00:00:00,397050,2009-03-18 00:00:00,4294967296,2009-03-18 00:00:00,0.07165986900963096,,,,,,,2009-03-18 00:00:00,8
2009-03-19 00:00:00,403150,2009-03-19 00:00:00,4294967296,2009-03-19 00:00:00,0.07057559466767697,,,,,,,2009-03-19 00:00:00,8
2009-03-20 00:00:00,409050,2009-03-20 00:00:00,4294967296,2009-03-20 00:00:00,0.06955763596204369,,,,,,,2009-03-20 00:00:00,8
2009-03-21 00:00:00,411550,2009-03-21 00:00:00,4294967296,2009-03-21 00:00:00,0.06913510142212118,,,,,,,2009-03-21 00:00:00,8
2009-03-22 00:00:00,417500,2009-03-22 00:00:00,4294967296,2009-03-22 00:00:00,0.06814982273119514,,,,,,,2009-03-22 00:00:00,8
2009-03-23 00:00:00,424000,2009-03-23 00:00:00,4294967296,2009-03-23 00:00:00,0.06710507309026881,,,,,,,2009-03-23 00:00:00,8
2009-03-24 00:00:00,429250,2009-03-24 00:00:00,4294967296,2009-03-24 00:00:00,0.06628433544618281,,,,,,,2009-03-24 00:00:00,8
2009-03-25 00:00:00,435100,2009-03-25 00:00:00,4294967296,2009-03-25 00:00:00,0.0653931302925166,,,,,,,2009-03-25 00:00:00,8
2009-03-26 00:00:00,440950,2009-03-26 00:00:00,4294967296,2009-03-26 00:00:00,0.06452557203826731,,,,,,,2009-03-26 00:00:00,8
2009-03-27 00:00:00,446250,2009-03-27 00:00:00,4294967296,2009-03-27 00:00:00,0.06375921790537585,,,,,,,2009-03-27 00:00:00,8
2009-03-28 00:00:00,452200,2009-03-28 00:00:00,4294967296,2009-03-28 00:00:00,0.06292028082767354,,,,,,,2009-03-28 00:00:00,8
2009-03-29 00:00:00,458000,2009-03-29 00:00:00,4294967296,2009-03-29 00:00:00,0.06212347377789077,,,,,,,2009-03-29 00:00:00,8
2009-03-30 00:00:00,464000,2009-03-30 00:00:00,4294967296,2009-03-30 00:00:00,0.06132015299628011,,,,,,,2009-03-30 00:00:00,8
2009-03-31 00:00:00,469500,2009-03-31 00:00:00,4294967296,2009-03-31 00:00:00,0.06060181254584446,,,,,,,2009-03-31 00:00:00,8
2009-04-01 00:00:00,475200,2009-04-01 00:00:00,4294967296,2009-04-01 00:00:00,0.05987489686505466,,,,,,,2009-04-01 00:00:00,8
2009-04-02 00:00:00,480950,2009-04-02 00:00:00,4294967296,2009-04-02 00:00:00,0.059159062252362976,,,,,,,2009-04-02 00:00:00,8
2009-04-03 00:00:00,486750,2009-04-03 00:00:00,4294967296,2009-04-03 00:00:00,0.05845413660046014,,,,,,,2009-04-03 00:00:00,8
2009-04-04 00:00:00,492400,2009-04-04 00:00:00,4294967296,2009-04-04 00:00:00,0.0577834098096547,,,,,,,2009-04-04 00:00:00,8
2009-04-05 00:00:00,498900,2009-04-05 00:00:00,4294967296,2009-04-05 00:00:00,0.057030569232860234,,,,,,,2009-04-05 00:00:00,8
2009-04-06 00:00:00,504350,2009-04-06 00:00:00,4294967296,2009-04-06 00:00:00,0.05641429759150188,,,,,,,2009-04-06 00:00:00,8
2009-04-07 00:00:00,509350,2009-04-07 00:00:00,4294967296,2009-04-07 00:00:00,0.05586051043540585,,,,,,,2009-04-07 00:00:00,8
2009-04-08 00:00:00,514600,2009-04-08 00:00:00,4294967296,2009-04-08 00:00:00,0.05529061599353667,,,,,,,2009-04-08 00:00:00,8
2009-04-09 00:00:00,519550,2009-04-09 00:00:00,4294967296,2009-04-09 00:00:00,0.05476383599321331,,,,,,,2009-04-09 00:00:00,8
2009-04-10 00:00:00,524950,2009-04-10 00:00:00,4294967296,2009-04-10 00:00:00,0.05420049717168106,,,,,,,2009-04-10 00:00:00,8
2009-04-11 00:00:00,530950,2009-04-11 00:00:00,4294967296,2009-04-11 00:00:00,0.05358800450188148,,,,,,,2009-04-11 00:00:00,8
2009-04-12 00:00:00,536850,2009-04-12 00:00:00,4294967296,2009-04-12 00:00:00,0.0529990704857483,,,,,,,2009-04-12 00:00:00,8
2009-04-13 00:00:00,542600,2009-04-13 00:00:00,4294967296,2009-04-13 00:00:00,0.05243743271336891,,,,,,,2009-04-13 00:00:00,8
2009-04-14 00:00:00,548800,2009-04-14 00:00:00,4294967296,2009-04-14 00:00:00,0.051845027314639164,,,,,,,2009-04-14 00:00:00,8
2009-04-15 00:00:00,554450,2009-04-15 00:00:00,4294967296,2009-04-15 00:00:00,0.05131671203945166,,,,,,,2009-04-15 00:00:00,8
2009-04-16 00:00:00,560600,2009-04-16 00:00:00,4294967296,2009-04-16 00:00:00,0.050753747752896844,,,,,,,2009-04-16 00:00:00,8
2009-04-17 00:00:00,566200,2009-04-17 00:00:00,4294967296,2009-04-17 00:00:00,0.05025176790935,,,,,,,2009-04-17 00:00:00,8
2009-04-18 00:00:00,572500,2009-04-18 00:00:00,4294967296,2009-04-18 00:00:00,0.049698779022312616,,,,,,,2009-04-18 00:00:00,8
2009-04-19 00:00:00,578450,2009-04-19 00:00:00,4294967296,2009-04-19 00:00:00,0.04918757194273312,,,,,,,2009-04-19 00:00:00,8
2009-04-20 00:00:00,584400,2009-04-20 00:00:00,4294967296,2009-04-20 00:00:00,0.04868677445289865,,,,,,,2009-04-20 00:00:00,8
2009-04-21 00:00:00,590550,2009-04-21 00:00:00,4294967296,2009-04-21 00:00:00,0.048179749369696,,,,,,,2009-04-21 00:00:00,8
2009-04-22 00:00:00,596600,2009-04-22 00:00:00,4294967296,2009-04-22 00:00:00,0.04769116827065701,,,,,,,2009-04-22 00:00:00,8
2009-04-23 00:00:00,600350,2009-04-23 00:00:00,4294967296,2009-04-23 00:00:00,0.04739327224164899,,,,,,,2009-04-23 00:00:00,8
2009-04-24 00:00:00,606100,2009-04-24 00:00:00,4294967296,2009-04-24 00:00:00,0.046943657796195304,,,,,,,2009-04-24 00:00:00,8
2009-04-25 00:00:00,612000,2009-04-25 00:00:00,4294967296,2009-04-25 00:00:00,0.04649109638933656,,,,,,,2009-04-25 00:00:00,8
2009-04-26 00:00:00,617600,2009-04-26 00:00:00,4294967296,2009-04-26 00:00:00,0.04606954499720527,,,,,,,2009-04-26 00:00:00,8
2009-04-27 00:00:00,622800,2009-04-27 00:00:00,4294967296,2009-04-27 00:00:00,0.045684892405706445,,,,,,,2009-04-27 00:00:00,8
2009-04-28 00:00:00,628650,2009-04-28 00:00:00,4294967296,2009-04-28 00:00:00,0.04525976455941139,,,,,,,2009-04-28 00:00:00,8
2009-04-29 00:00:00,635050,2009-04-29 00:00:00,4294967296,2009-04-29 00:00:00,0.04480363906822136,,,,,,,2009-04-29 00:00:00,8
2009-04-30 00:00:00,641600,2009-04-30 00:00:00,4294967296,2009-04-30 00:00:00,0.0443462453090305,,,,,,,2009-04-30 00:00:00,8
2009-05-01 00:00:00,647650,2009-05-01 00:00:00,4294967296,2009-05-01 00:00:00,0.0439319863973967,,,,,,,2009-05-01 00:00:00,8
2009-05-02 00:00:00,653950,2009-05-02 00:00:00,4294967296,2009-05-02 00:00:00,0.04350875600622979,,,,,,,2009-05-02 00:00:00,8
2009-05-03 00:00:00,659250,2009-05-03 00:00:00,4294967296,2009-05-03 00:00:00,0.0431589700269609,,,,,,,2009-05-03 00:00:00,8
2009-05-04 00:00:00,665650,2009-05-04 00:00:00,4294967296,2009-05-04 00:00:00,0.04274401110234203,,,,,,,2009-05-04 00:00:00,8
2009-05-05 00:00:00,672400,2009-05-05 00:00:00,4294967296,2009-05-05 00:00:00,0.04231491818898568,,,,,,,2009-05-05 00:00:00,8
2009-05-06 00:00:00,679150,2009-05-06 00:00:00,4294967296,2009-05-06 00:00:00,0.04189435469377011,,,,,,,2009-05-06 00:00:00,8
2009-05-07 00:00:00,685250,2009-05-07 00:00:00,4294967296,2009-05-07 00:00:00,0.04152141698690109,,,,,,,2009-05-07 00:00:00,8
2009-05-08 00:00:00,690600,2009-05-08 00:00:00,4294967296,2009-05-08 00:00:00,0.041199755271175746,,,,,,,2009-05-08 00:00:00,8
2009-05-09 00:00:00,694500,2009-05-09 00:00:00,4294967296,2009-05-09 00:00:00,0.04096839595431818,,,,,,,2009-05-09 00:00:00,8
2009-05-10 00:00:00,698750,2009-05-10 00:00:00,4294967296,2009-05-10 00:00:00,0.040719214297350946,,,,,,,2009-05-10 00:00:00,8
2009-05-11 00:00:00,704750,2009-05-11 00:00:00,4294967296,2009-05-11 00:00:00,0.04037254486026814,,,,,,,2009-05-11 00:00:00,8
2009-05-12 00:00:00,711250,2009-05-12 00:00:00,4294967296,2009-05-12 00:00:00,0.04000358662955919,,,,,,,2009-05-12 00:00:00,8
2009-05-13 00:00:00,716800,2009-05-13 00:00:00,4294967296,2009-05-13 00:00:00,0.03969384903777061,,,,,,,2009-05-13 00:00:00,8
2009-05-14 00:00:00,723750,2009-05-14 00:00:00,4294967296,2009-05-14 00:00:00,0.03931267839761516,,,,,,,2009-05-14 00:00:00,8
2009-05-15 00:00:00,730550,2009-05-15 00:00:00,4294967296,2009-05-15 00:00:00,0.03894675380230508,,,,,,,2009-05-15 00:00:00,8
2009-05-16 00:00:00,736500,2009-05-16 00:00:00,4294967296,2009-05-16 00:00:00,0.03863211268197417,,,,,,,2009-05-16 00:00:00,8
2009-05-17 00:00:00,742850,2009-05-17 00:00:00,4294967296,2009-05-17 00:00:00,0.03830187923574607,,,,,,,2009-05-17 00:00:00,8
2009-05-18 00:00:00,748750,2009-05-18 00:00:00,4294967296,2009-05-18 00:00:00,0.03800006810053285,,,,,,,2009-05-18 00:00:00,8
2009-05-19 00:00:00,753050,2009-05-19 00:00:00,4294967296,2009-05-19 00:00:00,0.03778308344767807,,,,,,,2009-05-19 00:00:00,8
2009-05-20 00:00:00,759050,2009-05-20 00:00:00,4294967296,2009-05-20 00:00:00,0.03748442262074168,,,,,,,2009-05-20 00:00:00,8
2009-05-21 00:00:00,763150,2009-05-21 00:00:00,4294967296,2009-05-21 00:00:00,0.03728303870834564,,,,,,,2009-05-21 00:00:00,8
2009-05-22 00:00:00,766200,2009-05-22 00:00:00,4294967296,2009-05-22 00:00:00,0.03713462671661964,,,,,,,2009-05-22 00:00:00,8
2009-05-23 00:00:00,767800,2009-05-23 00:00:00,4294967296,2009-05-23 00:00:00,0.03705724275888769,,,,,,,2009-05-23 00:00:00,8
2009-05-24 00:00:00,772800,2009-05-24 00:00:00,4294967296,2009-05-24 00:00:00,0.036817483165468394,,,,,,,2009-05-24 00:00:00,8
2009-05-25 00:00:00,778250,2009-05-25 00:00:00,4294967296,2009-05-25 00:00:00,0.036559654340217115,,,,,,,2009-05-25 00:00:00,8
2009-05-26 00:00:00,784500,2009-05-26 00:00:00,4294967296,2009-05-26 00:00:00,0.03626838877026638,,,,,,,2009-05-26 00:00:00,8
2009-05-27 00:00:00,790450,2009-05-27 00:00:00,4294967296,2009-05-27 00:00:00,0.035995383629924695,,,,,,,2009-05-27 00:00:00,8
2009-05-28 00:00:00,795200,2009-05-28 00:00:00,4294967296,2009-05-28 00:00:00,0.035780370963624214,,,,,,,2009-05-28 00:00:00,8
2009-05-29 00:00:00,800500,2009-05-29 00:00:00,4294967296,2009-05-29 00:00:00,0.035543474066550874,,,,,,,2009-05-29 00:00:00,8
2009-05-30 00:00:00,805950,2009-05-30 00:00:00,4294967296,2009-05-30 00:00:00,0.035303121769680465,,,,,,,2009-05-30 00:00:00,8
2009-05-31 00:00:00,810750,2009-05-31 00:00:00,4294967296,2009-05-31 00:00:00,0.03509411161304221,,,,,,,2009-05-31 00:00:00,8
2009-06-01 00:00:00,814300,2009-06-01 00:00:00,4294967296,2009-06-01 00:00:00,0.034941116284261296,,,,,,,2009-06-01 00:00:00,8
2009-06-02 00:00:00,819850,2009-06-02 00:00:00,4294967296,2009-06-02 00:00:00,0.03470458131398911,,,,,,,2009-06-02 00:00:00,8
2009-06-03 00:00:00,823400,2009-06-03 00:00:00,4294967296,2009-06-03 00:00:00,0.03455495626703178,,,,,,,2009-06-03 00:00:00,8
2009-06-04 00:00:00,826700,2009-06-04 00:00:00,4294967296,2009-06-04 00:00:00,0.03441702067288493,,,,,,,2009-06-04 00:00:00,8
2009-06-05 00:00:00,828200,2009-06-05 00:00:00,4294967296,2009-06-05 00:00:00,0.034354686054424016,,,,,,,2009-06-05 00:00:00,8
2009-06-06 00:00:00,829600,2009-06-06 00:00:00,4294967296,2009-06-06 00:00:00,0.03429671045114992,,,,,,,2009-06-06 00:00:00,8
2009-06-07 00:00:00,830400,2009-06-07 00:00:00,4294967296,2009-06-07 00:00:00,0.034263669304279834,,,,,,,2009-06-07 00:00:00,8
2009-06-08 00:00:00,834500,2009-06-08 00:00:00,4294967296,2009-06-08 00:00:00,0.034095327729507456,,,,,,,2009-06-08 00:00:00,8
2009-06-09 00:00:00,839050,2009-06-09 00:00:00,4294967296,2009-06-09 00:00:00,0.033910435600112,,,,,,,2009-06-09 00:00:00,8
2009-06-10 00:00:00,843150,2009-06-10 00:00:00,4294967296,2009-06-10 00:00:00,0.03374553874194861,,,,,,,2009-06-10 00:00:00,8
2009-06-11 00:00:00,847600,2009-06-11 00:00:00,4294967296,2009-06-11 00:00:00,0.03356837068224867,,,,,,,2009-06-11 00:00:00,8
2009-06-12 00:00:00,851900,2009-06-12 00:00:00,4294967296,2009-06-12 00:00:00,0.033398932961936814,,,,,,,2009-06-12 00:00:00,8
2009-06-13 00:00:00,855800,2009-06-13 00:00:00,4294967296,2009-06-13 00:00:00,0.0332467293646576,,,,,,,2009-06-13 00:00:00,8
2009-06-14 00:00:00,859400,2009-06-14 00:00:00,4294967296,2009-06-14 00:00:00,0.03310745984439606,,,,,,,2009-06-14 00:00:00,8
2009-06-15 00:00:00,863600,2009-06-15 00:00:00,4294967296,2009-06-15 00:00:00,0.032946446260159766,,,,,,,2009-06-15 00:00:00,8
2009-06-16 00:00:00,867150,2009-06-16 00:00:00,4294967296,2009-06-16 00:00:00,0.0328115677682915,,,,,,,2009-06-16 00:00:00,8
2009-06-17 00:00:00,871100,2009-06-17 00:00:00,4294967296,2009-06-17 00:00:00,0.0326627838253633,,,,,,,2009-06-17 00:00:00,8
2009-06-18 00:00:00,875100,2009-06-18 00:00:00,4294967296,2009-06-18 00:00:00,0.0325134853048497,,,,,,,2009-06-18 00:00:00,8
2009-06-19 00:00:00,879450,2009-06-19 00:00:00,4294967296,2009-06-19 00:00:00,0.03235266472258113,,,,,,,2009-06-19 00:00:00,8
2009-06-20 00:00:00,883350,2009-06-20 00:00:00,4294967296,2009-06-20 00:00:00,0.032209827350737505,,,,,,,2009-06-20 00:00:00,8
2009-06-21 00:00:00,887400,2009-06-21 00:00:00,4294967296,2009-06-21 00:00:00,0.03206282509609418,,,,,,,2009-06-21 00:00:00,8
2009-06-22 00:00:00,891200,2009-06-22 00:00:00,4294967296,2009-06-22 00:00:00,0.031926111972928606,,,,,,,2009-06-22 00:00:00,8
2009-06-23 00:00:00,895000,2009-06-23 00:00:00,4294967296,2009-06-23 00:00:00,0.03179055976566924,,,,,,,2009-06-23 00:00:00,8
2009-06-24 00:00:00,899750,2009-06-24 00:00:00,4294967296,2009-06-24 00:00:00,0.0316227296363145,,,,,,,2009-06-24 00:00:00,8
2009-06-25 00:00:00,903150,2009-06-25 00:00:00,4294967296,2009-06-25 00:00:00,0.031503682655454765,,,,,,,2009-06-25 00:00:00,8
2009-06-26 00:00:00,907650,2009-06-26 00:00:00,4294967296,2009-06-26 00:00:00,0.03134749186390566,,,,,,,2009-06-26 00:00:00,8
2009-06-27 00:00:00,911850,2009-06-27 00:00:00,4294967296,2009-06-27 00:00:00,0.031203104666638122,,,,,,,2009-06-27 00:00:00,8
2009-06-28 00:00:00,914150,2009-06-28 00:00:00,4294967296,2009-06-28 00:00:00,0.03112459770308371,,,,,,,2009-06-28 00:00:00,8
2009-06-29 00:00:00,918300,2009-06-29 00:00:00,4294967296,2009-06-29 00:00:00,0.0309839387893651,,,,,,,2009-06-29 00:00:00,8
2009-06-30 00:00:00,922550,2009-06-30 00:00:00,4294967296,2009-06-30 00:00:00,0.030841202092324504,,,,,,,2009-06-30 00:00:00,8
2009-07-01 00:00:00,926250,2009-07-01 00:00:00,4294967296,2009-07-01 00:00:00,0.03071800376817703,,,,,,,2009-07-01 00:00:00,8
