Date,BTC-USD_open,BTC-USD_high,BTC-USD_low,BTC-USD_close,BTC-USD_volume,BTC_REWARD,COST_TO_MINE,ETH-USD_open,ETH-USD_high,ETH-USD_low,ETH-USD_close,ETH-USD_volume
2019-10-27,9241.707031,9749.529297,9112.541992,9551.714844,32593129501.0,12.5,6965.437,179.9326324,188.1553345,177.6823578,184.242218,10815941952.0
2019-10-28,9565.101563,9805.118164,9256.148438,9256.148438,30948255332.0,12.5,7017.7215,184.3975067,187.8831635,180.2495575,182.6628113,10406734124.0
2019-10-29,9248.44043,9516.180664,9232.648438,9427.6875,28426779937.0,12.5,7245.7226,182.6703796,191.846756,182.3643646,190.3425751,10622761958.0
2019-10-30,9422.462891,9426.874023,9085.370117,9205.726563,27706531577.0,12.5,7404.1737,190.3363953,191.1119385,181.5463715,184.6921692,10484902804.0
2019-10-31,9202.458008,9383.161133,9028.717773,9199.584961,26583653947.0,12.5,7614.4806,184.7976227,188.7512665,180.0683594,183.9669189,9607939606.0
2019-11-01,9193.992188,9275.657227,9132.047852,9261.104492,24324691031.0,12.5,7766.6721,183.8036957,185.0597076,181.0944977,183.9698944,9145611130.0
2019-11-02,9259.783203,9377.486328,9249.587891,9324.717773,21242676385.0,12.5,7657.3851,184.018158,185.7089539,182.7976685,183.9257202,8087991830.0
2019-11-03,9324.787109,9379.806641,9141.251953,9235.354492,21132220847.0,12.5,7613.5825,183.9948273,185.0242157,179.8181458,182.4250183,8760247744.0
2019-11-04,9235.607422,9505.051758,9191.485352,9412.612305,26170255634.0,12.5,7541.1906,182.3190308,188.022934,181.8216095,186.3551941,10551917945.0
2019-11-05,9413.004883,9457.417969,9256.931641,9342.527344,26198609048.0,12.5,7289.5397,186.3093109,191.2578278,184.3319855,189.3041687,10024177342.0
2019-11-06,9340.864258,9423.237305,9305.90918,9360.879883,23133895765.0,12.5,7257.0109,189.1134949,193.5472565,188.6676788,191.5938416,10156458684.0
2019-11-07,9352.393555,9368.476563,9202.353516,9267.561523,22700383839.0,12.5,7168.7638,191.504303,191.8610992,186.5670013,187.9765472,9081247799.0
2019-11-08,9265.368164,9272.759766,8775.53418,8804.880859,24333037836.0,12.5,7208.784,187.9242706,188.815979,182.5413666,184.2114716,9176780911.0
2019-11-09,8809.46875,8891.818359,8793.163086,8813.582031,17578630606.0,12.5,7215.7594,184.3117218,185.8385315,183.9022369,185.028717,7277418704.0
2019-11-10,8812.489258,9103.826172,8806.162109,9055.526367,20587919881.0,12.5,7256.1543,184.9433594,190.9206085,184.6867828,189.4772797,8752784211.0
2019-11-11,9056.917969,9081.279297,8700.608398,8757.788086,20265510765.0,12.5,7209.794,189.5029297,190.3384247,185.086319,185.4896393,7877424106.0
2019-11-12,8759.751953,8853.768555,8685.427734,8815.662109,20309769107.0,12.5,7024.5701,185.5648346,187.9480286,184.1910553,186.8434143,7792186666.0
2019-11-13,8812.033203,8836.841797,8761.651367,8808.262695,17545755405.0,12.5,6920.7713,186.9424438,189.3318787,185.9379425,188.2587433,7343173596.0
2019-11-14,8811.936523,8826.943359,8692.551758,8708.094727,19084739975.0,12.5,6980.9747,188.2725067,188.6345978,184.9922943,185.9996338,7872664470.0
2019-11-15,8705.708008,8730.873047,8484.84375,8491.992188,21796856471.0,12.5,6951.1398,186.0581665,186.2518311,179.3795624,180.5211792,8815678477.0
2019-11-16,8491.166016,8591.99707,8473.973633,8550.760742,16495389808.0,12.5,6732.0775,180.4990997,184.1552734,179.985672,183.3483582,6789888120.0
2019-11-17,8549.470703,8727.789063,8500.967773,8577.975586,18668638897.0,12.5,6590.3253,183.3508301,188.1913452,182.3368073,185.1192322,7364325471.0
2019-11-18,8573.980469,8653.280273,8273.573242,8309.286133,21579470673.0,12.5,6618.3392,185.0414581,186.9271545,179.1755066,180.5596008,7787662111.0
2019-11-19,8305.134766,8408.516602,8099.963379,8206.145508,21083613816.0,12.5,6720.0841,180.5024567,182.5279999,175.197113,177.4555511,7536699743.0
2019-11-20,8203.613281,8237.240234,8010.511719,8027.268066,20764300437.0,12.5,6798.9389,177.4152832,178.9931488,175.2904358,175.698349,7205785149.0
2019-11-21,8023.644531,8110.098145,7597.381836,7642.75,22514243371.0,12.5,6758.5905,175.6735992,176.2092133,159.3651276,161.4627228,8546371325.0
2019-11-22,7643.569336,7697.382813,6936.706543,7296.577637,34242315785.0,12.5,6763.8723,161.5058899,163.0280914,142.344101,150.2681732,12020749863.0
2019-11-23,7296.164551,7442.258789,7151.417969,7397.796875,21008924418.0,12.5,6973.8023,150.2122192,154.1015625,147.6012421,153.4177856,8289198330.0
2019-11-24,7398.633789,7408.577148,7029.289063,7047.916992,30433517289.0,12.5,7102.0711,153.4305267,153.9659119,142.8347015,142.8347015,7782769098.0
2019-11-25,7039.977051,7319.856934,6617.166992,7146.133789,42685231262.0,12.5,6900.3271,142.6970062,150.207962,133.8023376,146.476532,10962753356.0
2019-11-26,7145.15918,7320.230469,7098.572266,7218.371094,21129505542.0,12.5,7018.7652,146.4043121,150.0047607,145.2168732,148.9650726,7648516297.0
2019-11-27,7220.880859,7619.693359,6974.174316,7531.663574,23991412764.0,12.5,7080.8481,148.3968201,154.887207,143.5256042,153.0105591,8778095308.0
2019-11-28,7536.820313,7730.072754,7454.121582,7463.105957,19050116751.0,12.5,7181.572,153.0692444,156.6135864,151.0911255,151.7175751,7346531960.0
2019-11-29,7466.727051,7781.179688,7460.756348,7761.243652,19709695456.0,12.5,7110.2417,151.7686005,156.8484039,151.460434,155.3041534,7503898278.0
2019-11-30,7764.057129,7836.102051,7515.849609,7569.629883,17158194786.0,12.5,6886.69,155.2864075,156.6912994,151.2253418,152.5396881,6565950868.0
2019-12-01,7571.616211,7571.616211,7291.341797,7424.29248,18720708479.0,12.5,6847.4004,152.4919281,152.4919281,147.0679321,151.18573,7102780298.0
2019-12-02,7424.036133,7474.818848,7233.399414,7321.988281,17082040706.0,12.5,7091.7737,151.1754761,152.1169586,147.6067963,149.0591583,6670561362.0
2019-12-03,7323.975586,7418.858887,7229.356934,7320.145508,14797485769.0,12.5,6963.5338,149.0582428,150.3104248,146.0016785,147.9564209,6204379850.0
2019-12-04,7320.125,7539.784668,7170.922852,7252.034668,21664240918.0,12.5,6784.0428,147.9183807,150.6808167,145.000885,146.7477417,7865937094.0
2019-12-05,7253.241699,7743.431641,7232.676758,7448.307617,18816085231.0,12.5,6561.5423,146.6864929,153.1553955,145.4590759,149.2489929,6745910228.0
2019-12-06,7450.561523,7546.996582,7392.175293,7546.996582,18104466307.0,12.5,6428.5047,149.3964844,149.670517,147.6065216,149.1944427,6458766441.0
2019-12-07,7547.265625,7589.95166,7525.711426,7556.237793,15453520564.0,12.5,6542.5738,149.1976013,149.7997131,148.3747711,148.768158,5911233284.0
2019-12-08,7551.338867,7634.606445,7476.091309,7564.345215,15409908086.0,12.5,6487.8278,148.7436829,152.3929291,148.3133392,151.2647247,6441727252.0
2019-12-09,7561.79541,7618.091797,7365.985352,7400.899414,17872021272.0,12.5,6386.8722,151.2243958,151.9139404,147.6213684,148.225174,6744206747.0
2019-12-10,7397.134277,7424.022949,7246.043945,7278.119629,18249031195.0,12.5,6412.9192,148.1798553,148.5644684,144.907959,146.2670441,6859512025.0
2019-12-11,7277.197754,7324.15625,7195.527344,7217.427246,16350490689.0,12.5,6461.8497,146.3206482,147.1392059,143.0453644,143.6080017,7037180049.0
2019-12-12,7216.73877,7266.639648,7164.741211,7243.134277,18927080224.0,12.5,6551.54,143.6156616,145.7516479,141.4369812,145.6040039,7890383413.0
2019-12-13,7244.662109,7293.560547,7227.122559,7269.68457,17125736940.0,12.5,6749.9458,145.6556854,145.8571014,143.746521,144.9447479,7264810247.0
2019-12-14,7268.902832,7308.836426,7097.208984,7124.673828,17137029730.0,12.5,6813.2112,144.9534149,145.5290833,142.4345551,142.8692322,7048066973.0
2019-12-15,7124.239746,7181.075684,6924.375977,7152.301758,16881129804.0,12.5,6752.0689,142.8649902,143.925354,139.4269562,143.1149902,7235153411.0
2019-12-16,7153.663086,7171.168945,6903.682617,6932.480469,20213265950.0,12.5,6734.7349,143.1395264,143.2248535,132.456665,133.6140289,8992282119.0
2019-12-17,6931.31543,6964.075195,6587.974121,6640.515137,22363804217.0,12.5,6822.8483,133.6471863,134.0115356,121.3950806,122.6038895,9057166141.0
2019-12-18,6647.698242,7324.984863,6540.049316,7276.802734,31836522778.0,12.5,6693.1329,122.6568375,133.394165,119.7800598,133.0921936,11864518321.0
2019-12-19,7277.59082,7346.602539,7041.381836,7202.844238,25904604416.0,12.5,6675.822,133.0527802,134.1906433,125.9716644,129.3211365,9564699140.0
2019-12-20,7208.636719,7257.921875,7086.124023,7218.816406,22633815180.0,12.5,6634.0862,129.3843689,129.7563019,126.9853516,129.0660553,8173594150.0
2019-12-21,7220.59375,7223.226074,7112.73584,7191.158691,19312552168.0,12.5,6484.0556,129.0959625,129.1476593,127.6120911,128.1309509,7449064703.0
2019-12-22,7191.188477,7518.033203,7167.179199,7511.588867,23134537956.0,12.5,6463.3192,128.0981293,133.1600342,127.9284897,132.3725128,9121058481.0
2019-12-23,7508.902344,7656.17627,7326.192383,7355.628418,27831788041.0,12.5,6340.2301,132.3069916,134.7317505,127.4167175,128.61409,9622497693.0
2019-12-24,7354.393066,7535.716797,7269.528809,7322.532227,22991622105.0,12.5,6169.0024,128.6292572,131.672287,127.3087692,129.0638885,7961819689.0
2019-12-25,7325.755859,7357.02002,7220.991211,7275.155762,21559505149.0,12.5,6321.5828,129.0684967,129.0684967,124.8854904,126.4546356,8418019054.0
2019-12-26,7274.799316,7388.302734,7200.386719,7238.966797,22787010034.0,12.5,6483.0475,126.4863281,130.8983459,125.4064407,126.3612213,8600871980.0
2019-12-27,7238.141113,7363.529297,7189.934082,7290.088379,22777360996.0,12.5,6579.8787,126.3687973,128.0975647,124.8208084,127.2146072,8299390176.0
2019-12-28,7289.03125,7399.041016,7286.905273,7317.990234,21365673026.0,12.5,6565.465,127.2130127,130.2581635,126.8996964,128.3227081,8069298610.0
2019-12-29,7317.647461,7513.948242,7279.865234,7422.652832,22445257702.0,12.5,6667.7578,128.2668762,136.811203,127.9976578,134.7579803,9708776786.0
2019-12-30,7420.272949,7454.824219,7276.308105,7292.995117,22874131672.0,12.5,6829.1626,134.796524,136.7573547,131.5455627,132.6334839,9796951716.0
2019-12-31,7294.438965,7335.290039,7169.777832,7193.599121,21167946112.0,12.5,6853.6536,132.6122742,133.7326813,128.7981567,129.6108551,8936866397.0
2020-01-01,7194.89209,7254.330566,7174.944336,7200.174316,18565664997.0,12.5,6665.905,129.630661,132.8353577,129.198288,130.802002,7935230330.0
2020-01-02,7202.55127,7212.155273,6935.27002,6985.470215,20802083465.0,12.5,6536.3054,130.8200378,130.8200378,126.9549103,127.4101791,8032709256.0
2020-01-03,6984.428711,7413.715332,6914.996094,7344.884277,28111481032.0,12.5,6301.6197,127.4112625,134.5540161,126.4900208,134.1717072,10476845358.0
2020-01-04,7345.375488,7427.385742,7309.51416,7410.656738,18444271275.0,12.5,6466.0208,134.1685181,136.0527191,133.0405579,135.0693665,7430904515.0
2020-01-05,7410.45166,7544.49707,7400.535645,7411.317383,19725074095.0,12.5,6372.3415,135.0720978,139.410202,135.0456238,136.2767792,7526675353.0
2020-01-06,7410.452148,7781.867188,7409.292969,7769.219238,23276261598.0,12.5,6355.2174,136.305542,144.328186,136.0796356,144.3041534,9093747121.0
2020-01-07,7768.682129,8178.21582,7768.227539,8163.692383,28767291327.0,12.5,6424.4225,144.3119965,145.00177,140.4888763,143.5439911,9257954672.0
2020-01-08,8161.935547,8396.738281,7956.774414,8079.862793,31672559265.0,12.5,6681.8761,143.4878235,146.8280029,138.2682037,141.2581329,9387194957.0
2020-01-09,8082.295898,8082.295898,7842.403809,7879.071289,24045990466.0,12.5,6586.4436,141.155777,141.3939819,136.2364044,138.9792023,7697325348.0
2020-01-10,7878.307617,8166.554199,7726.774902,8166.554199,28714583844.0,12.5,6812.675,138.967041,144.1673279,135.520401,143.9637756,9084816203.0
2020-01-11,8162.190918,8218.359375,8029.64209,8037.537598,25521165085.0,12.5,6779.1343,143.4091034,146.4809113,142.207962,142.9271088,9332208590.0
2020-01-12,8033.261719,8200.063477,8009.059082,8192.494141,22903438381.0,12.5,6924.7939,143.032547,146.1458588,142.7076416,145.8739319,8528167453.0
2020-01-13,8189.771973,8197.788086,8079.700684,8144.194336,22482910688.0,12.5,6951.2563,146.2201385,146.7912292,142.907135,144.226593,8378529470.0
2020-01-14,8140.933105,8879.511719,8140.933105,8827.764648,44841784107.0,12.5,6999.8212,144.2510529,167.6815491,144.0649261,165.9553528,16712318373.0
2020-01-15,8825.34375,8890.117188,8657.1875,8807.010742,40102834650.0,12.5,6948.7872,165.7346191,170.4256744,161.1096191,166.2306824,15173694057.0
2020-01-16,8812.481445,8846.460938,8612.095703,8723.786133,31313981931.0,12.5,7092.1551,166.3328247,167.0581512,159.7096405,164.3910065,13735193018.0
2020-01-17,8725.209961,8958.12207,8677.316406,8929.038086,36372139320.0,12.5,7009.8729,164.4893799,173.0692139,162.7756042,170.779953,14997091826.0
2020-01-18,8927.211914,9012.198242,8827.332031,8942.808594,32337772627.0,12.5,6972.1608,170.7477264,178.5287781,166.7890167,175.3656769,14929342256.0
2020-01-19,8941.445313,9164.362305,8620.080078,8706.245117,34217320471.0,12.5,6920.6242,175.4675903,177.2476349,163.6768646,166.9698486,13713374132.0
2020-01-20,8704.631836,8745.59082,8560.473633,8657.642578,26422375678.0,12.5,7125.1612,166.904129,169.1148834,162.331604,167.1205139,11144529787.0
2020-01-21,8658.991211,8755.706055,8544.520508,8745.894531,24097418512.0,12.5,7150.7062,167.0604706,169.9101105,165.8197174,169.6971588,9789369362.0
2020-01-22,8744.210938,8792.994141,8636.74707,8680.875977,22600204051.0,12.5,7118.8509,169.6085358,171.0086975,166.774231,168.2941589,9209827928.0
2020-01-23,8680.650391,8687.74707,8333.637695,8406.515625,25770680779.0,12.5,7139.5405,168.2957001,168.3122406,160.2953186,162.9285583,10396868698.0
2020-01-24,8405.567383,8514.666992,8266.84082,8445.43457,24397913026.0,12.5,7166.8886,162.8993683,164.3094482,156.7497406,163.051178,10657671162.0
2020-01-25,8440.119141,8458.453125,8296.21875,8367.847656,19647331549.0,12.5,7215.606,163.0672913,163.2272339,158.6324768,161.2839355,8256956802.0
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,22177678796.0,12.5,7285.7739,161.1768188,168.2203217,160.2811279,168.0771027,9261861590.0
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,28647338393.0,12.5,7143.2406,168.0088501,172.9229126,166.9010925,170.9308929,11004476145.0
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,34398744403.0,12.5,7246.6162,170.8848572,176.3703156,170.7380676,176.3703156,11772875064.0
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,30682598115.0,12.5,7421.441,176.3478851,178.8429718,175.0503387,175.0503387,10725267311.0
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,32378792851.0,12.5,7492.8613,174.9177094,186.2604828,172.3746338,184.6904755,12604789338.0
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,29432489719.0,12.5,7464.0978,184.736908,185.405838,176.296814,180.1601715,11728616394.0
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875,25922656496.0,12.5,7489.6178,180.1137695,183.8455505,179.7451782,183.6739502,11569697182.0
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,30835736946.0,12.5,7557.2813,183.5325012,193.0803986,180.1739502,188.6175385,14054425389.0
2020-02-03,9344.683594,9540.37207,9248.633789,9293.521484,30934096509.0,12.5,7620.5412,188.6074066,193.4368896,188.0126953,189.8650665,12392875241.0
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,29893183716.0,12.5,7598.4575,189.8617249,191.111496,185.4036255,189.2505951,11714191695.0
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,35222060874.0,12.5,7484.1707,189.2991028,206.8040009,188.7526855,204.2302399,14865434435.0
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,37628823716.0,12.5,7576.0112,204.1296997,214.5977173,201.904068,212.3390808,16425589683.0
2020-02-07,9726.00293,9834.716797,9726.00293,9795.943359,34522718159.0,12.5,7590.943,212.3158875,223.1409302,212.3041992,222.726059,16673443564.0
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,35172043762.0,12.5,7729.672,222.5109711,226.588089,215.3862915,223.1465149,16741203125.0
2020-02-09,9863.894531,10129.43555,9850.392578,10116.67383,35807884663.0,12.5,7745.8067,222.9822388,229.8642426,222.9822388,228.5785675,15031356241.0
2020-02-10,10115.55957,10165.76563,9784.563477,9856.611328,39386548075.0,12.5,7818.1704,228.5491333,229.1846161,218.0800476,223.5227051,16210008511.0
2020-02-11,9855.891602,10210.05273,9729.334961,10208.23633,37648059389.0,12.5,7731.5366,223.3849335,236.5471344,218.6176147,235.8511963,16964695963.0
2020-02-12,10202.3877,10393.61133,10202.3877,10326.05469,43444303830.0,12.5,7879.0651,235.8982239,272.3988342,235.8962708,265.4061279,24545049386.0
2020-02-13,10323.96094,10457.62695,10116.16113,10214.37988,49356071373.0,12.5,7729.9795,265.0527039,273.7410583,258.9225159,268.0992432,25801317504.0
2020-02-14,10211.55078,10321.99609,10125.53418,10312.11621,43338264162.0,12.5,7823.3987,268.0232849,285.056427,262.7625122,284.2174988,23558253463.0
2020-02-15,10313.85645,10341.55566,9874.427734,9889.424805,43865054831.0,12.5,7765.2942,284.5613098,287.1236877,264.2796631,264.7285767,23682452994.0
2020-02-16,9889.179688,10053.96875,9722.386719,9934.433594,43374780305.0,12.5,7787.6515,264.9040527,272.8824463,242.4844055,259.8947144,25152366643.0
2020-02-17,9936.560547,9938.81543,9507.637695,9690.142578,45998298413.0,12.5,7767.5536,259.890564,266.8712463,244.3353271,266.3634338,26024080089.0
2020-02-18,9691.230469,10161.93555,9632.382813,10141.99609,47271023953.0,12.5,7831.5782,266.5088196,283.1961365,261.4638977,281.9445801,26511477187.0
2020-02-19,10143.79883,10191.67578,9611.223633,9633.386719,46992019710.0,12.5,7599.7039,282.0362854,283.5379333,259.7639771,259.7639771,22679414413.0
2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,44925260237.0,12.5,7608.5602,259.8198547,263.6954041,250.9512634,257.9494629,23229828870.0
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,40930547513.0,12.5,7660.0009,257.8911133,267.0048523,255.6890869,265.6006165,20867593292.0
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,35838025154.0,12.5,7798.8769,265.5515747,266.387207,258.913147,262.3317261,16906032862.0
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,41185185761.0,12.5,7703.1564,262.2784119,273.7541504,261.9605103,273.7541504,19585998814.0
2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,45080496648.0,12.5,7713.9805,273.7050781,275.5395203,259.6251526,265.2164307,22400845640.0
2020-02-25,9651.3125,9652.737305,9305.021484,9341.705078,42515259129.0,12.5,7784.5528,265.2833862,265.431488,246.8589935,247.8175964,21878882134.0
2020-02-26,9338.290039,9354.77832,8704.426758,8820.522461,50420050762.0,12.5,7923.2593,247.7402039,249.649704,221.2665558,225.6802673,26235617201.0
2020-02-27,8825.09375,8932.892578,8577.199219,8784.494141,45470195695.0,12.5,7968.9886,225.6870422,237.2289276,212.6645203,226.7533875,25645522790.0
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,44605450443.0,12.5,7995.5808,226.9876099,234.2089386,216.3462067,226.760498,22563530559.0
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,35792392544.0,12.5,7849.5546,226.8334503,232.2566223,219.8485107,219.8485107,18181296376.0
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,35349164300.0,12.5,7814.4269,219.7526855,226.677887,214.1304321,218.9705963,18179807469.0
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,42857674409.0,12.5,7856.111,218.7116241,232.8115845,217.2842865,230.5697784,20305587789.0
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,42386715821.0,12.5,7595.3901,230.5239716,232.3258057,221.732666,224.4796295,19853178572.0
2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,34746706368.0,12.5,7565.4657,224.5653381,228.0404205,222.0888824,224.5179749,16567075208.0
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,39698054597.0,12.5,7543.565,224.6418915,234.3644562,224.6418915,229.2681885,18201291785.0
2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,40826885651.0,12.5,7405.588,229.1684265,243.5549774,228.743576,243.5252991,19374772256.0
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,36216930370.0,12.5,7367.4558,243.7501984,249.9784851,237.5512848,237.8530884,19431652027.0
2020-03-08,8908.206055,8914.34375,8105.25293,8108.116211,39973102121.0,12.5,7449.116,237.7806854,237.7806854,200.6029816,200.6890564,21381823651.0
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,46936995808.0,12.5,7416.0844,201.3184967,207.4514008,192.2698975,201.9863281,23645428606.0
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,42213940994.0,12.5,7576.8247,202.8639526,205.7142487,198.0644989,200.7672424,18344930072.0
2020-03-11,7910.089844,7950.814453,7642.8125,7911.430176,38682762605.0,12.5,7598.0352,200.7680359,202.9542999,184.3621521,194.8685303,16984790291.0
2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,53980357243.0,12.5,7757.615,194.7389221,195.147934,111.2107086,112.3471222,22134741655.0
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,74156772075.0,12.5,8060.7312,112.6899948,137.4295349,95.18430328,133.2018127,27864623061.0
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,36154506008.0,12.5,8083.5943,133.5824738,134.484375,122.4144745,123.3060226,12740784545.0
2020-03-15,5201.066895,5836.64502,5169.283203,5392.314941,33997889639.0,12.5,8239.0512,123.2460632,132.2421417,121.853653,125.2143021,12719251813.0
2020-03-16,5385.229492,5385.229492,4575.35791,5014.47998,45368026430.0,12.5,8357.2299,124.9961166,124.9961166,105.1714401,110.6058731,15984904590.0
2020-03-17,5002.578125,5371.348633,4981.90918,5225.629395,38622642935.0,12.5,8564.9122,110.4067841,118.9882813,110.4067841,113.942749,12087490572.0
2020-03-18,5227.11377,5331.833984,5069.335938,5238.438477,37878801016.0,12.5,8668.7203,113.8576431,116.0216217,111.7431107,114.8422699,11617854009.0
2020-03-19,5245.416504,6329.73584,5236.96875,6191.192871,51000731797.0,12.5,8540.659,114.8398285,140.5277252,114.7328644,136.5938568,16396753275.0
2020-03-20,6191.653809,6844.261719,5865.781738,6198.77832,54442976103.0,12.5,8506.7546,136.6492767,150.8538055,122.6056595,132.7371674,18960388062.0
2020-03-21,6206.521484,6378.135254,5932.823242,6185.066406,42494390880.0,12.5,8641.8514,133.1017609,135.9724121,127.1637573,132.8187103,13684083308.0
2020-03-22,6185.558105,6359.697266,5823.713867,5830.254883,40099664740.0,12.5,8463.2335,132.8511353,136.1516418,122.9093323,123.3211517,12497707224.0
2020-03-23,5831.374512,6443.93457,5785.004395,6416.314941,46491916000.0,12.5,8138.6107,123.3659821,134.9116058,121.8678818,134.9116058,14149877968.0
2020-03-24,6436.642578,6789.022949,6411.066406,6734.803711,48221910672.0,12.5,7711.1451,135.1941376,141.9485321,133.1687775,138.7614441,14609068673.0
2020-03-25,6738.716797,6892.51123,6536.92627,6681.062988,44590107888.0,12.5,7433.0878,138.9149628,141.4037933,134.3042297,136.1958923,13433092920.0
2020-03-26,6675.170898,6735.463867,6590.962891,6716.44043,35319797642.0,12.5,7044.4322,136.1906738,138.8305664,134.8860321,138.361557,11367261176.0
2020-03-27,6719.38916,6793.836426,6466.70166,6469.79834,34585598367.0,12.5,6845.0552,138.3699341,139.9026947,133.9379425,133.9379425,11396286629.0
2020-03-28,6467.253906,6467.500977,6117.837891,6242.193848,34885225901.0,12.5,6279.1746,134.0327454,134.0327454,126.9621887,130.986496,12162403960.0
2020-03-29,6245.624512,6250.467285,5920.085938,5922.042969,28373690931.0,12.5,5889.6274,131.0153351,131.1740875,125.4500504,125.5837326,9938133669.0
2020-03-30,5925.538574,6517.195801,5903.234375,6429.841797,37101651525.0,12.5,5776.353,125.5778961,133.9114685,125.2896805,132.904541,11841123306.0
2020-03-31,6430.606445,6504.515137,6374.162109,6438.644531,32786468812.0,12.5,5613.2677,132.8209229,134.2741394,131.6528931,133.5935669,11065246317.0
2020-04-01,6437.319336,6612.57373,6202.373535,6606.776367,40346426266.0,12.5,5445.5454,133.6123199,135.634552,129.7309418,135.634552,12456564435.0
2020-04-02,6606.776367,7088.247559,6595.918457,6793.624512,47660646124.0,12.5,5341.5427,135.7321777,146.7870941,135.7321777,142.0291443,15322861686.0
2020-04-03,6797.396484,7003.220703,6673.335938,6733.387207,38976504903.0,12.5,5121.6227,142.1104584,146.8998718,139.6193848,142.0913086,13184603402.0
2020-04-04,6738.382813,6878.953613,6696.484863,6867.527344,33185988584.0,12.5,5222.4125,142.2151794,145.3773041,140.1218262,145.2193909,11946658257.0
2020-04-05,6862.537598,6883.414063,6715.929199,6791.129395,29510409856.0,12.5,5377.628,145.2610168,146.1285248,142.1020813,143.5466461,11280993591.0
2020-04-06,6788.049805,7271.78125,6782.889648,7271.78125,46896904615.0,12.5,5338.723,143.6082153,169.272644,143.5446014,169.1358795,21636382525.0
2020-04-07,7273.644043,7427.939453,7136.714355,7176.414551,44243482668.0,12.5,5326.658,169.1474457,175.2041321,164.2033234,165.101944,21659346091.0
2020-04-08,7179.283203,7356.223633,7153.305664,7334.098633,37563249549.0,12.5,5521.0544,165.2403259,173.2102661,164.4931946,172.6417389,17063110836.0
2020-04-09,7337.966309,7341.448242,7179.094238,7302.089355,34815139178.0,12.5,5597.9121,172.761261,172.8977814,167.9871216,170.8071442,14901696210.0
2020-04-10,7303.81543,7303.81543,6802.475098,6865.493164,43622840992.0,12.5,5754.2423,170.8292694,170.9497681,154.9144745,158.4124451,17980944616.0
2020-04-11,6867.44043,6926.069824,6789.920898,6859.083008,31222085946.0,12.5,5890.8653,158.5389862,161.167572,155.2983398,158.2160187,13555089447.0
2020-04-12,6858.067871,7119.947266,6811.078125,6971.091797,35759567632.0,12.5,5926.1244,158.2323914,164.5169525,156.3205109,161.1424255,15123721386.0
2020-04-13,6965.616699,6965.616699,6668.259766,6845.037598,38619308647.0,12.5,6117.7221,160.7206726,160.7496948,151.6144867,156.2795563,16465282133.0
2020-04-14,6843.281738,6958.557129,6793.821289,6842.427734,34110434052.0,12.5,6409.3785,156.355957,160.9442749,155.8659363,157.5963898,14723156630.0
2020-04-15,6845.561523,6928.664551,6633.402832,6642.109863,32288311031.0,12.5,6362.9425,157.5656433,160.7111206,152.8028412,153.2868958,14171753737.0
2020-04-16,6640.454102,7134.450684,6555.504395,7116.804199,46783242377.0,12.5,6541.6316,153.2004242,173.1572723,150.3594208,172.1573792,22910469236.0
2020-04-17,7116.552734,7167.183105,7050.332031,7096.18457,32513423567.0,12.5,6578.3252,172.2794189,174.2759094,169.7515717,171.6385803,16714684266.0
2020-04-18,7092.291504,7269.956543,7089.24707,7257.665039,32447188386.0,12.5,6728.6513,171.6180725,187.9404755,171.6180725,186.9140015,20160323443.0
2020-04-19,7260.922363,7280.521973,7167.054688,7189.424805,31311210215.0,12.5,7018.752,186.8619843,188.0989227,180.1208191,181.6149597,19146038381.0
2020-04-20,7186.873535,7240.290527,6835.50293,6881.958496,37747113936.0,12.5,7069.071,181.4802246,186.0835419,170.3212738,172.2971649,21266681335.0
